%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1774036440524500629,36,1774036440478354931,center_camera,base_link_12,-0.3975001768365398,0.5252499310476398,-1.872121651546645e-18,0.0,0.0,0.7776614331700703,0.6286833029116268,0.004195579415440084,1.314613342451908e-17,-1.4404361365781939e-24,-4.835353325258201e-17,4.8352053208397203e-17,1.4115880468364757e-13,1.3146133321121503e-17,0.004195579415440098,-1.91815098487631e-25,-1.0439224506860516e-17,1.0439647853978795e-17,-7.33475693715153e-13,1.5515489617942967e-24,2.0640232238713235e-25,0.00503429550075139,6.834486403602342e-13,4.4334674470833364e-14,-8.694075077860792e-29,-4.8353535675682684e-17,-1.0439224559882074e-17,6.834486403602342e-13,0.0025181467378542245,-2.7404369283890117e-15,-1.7043620884209147e-20,4.835205327225944e-17,1.0439647872384778e-17,4.4334674470833364e-14,-2.740436928387396e-15,0.002518146737854535,1.8217392045307621e-22,1.4115880457776846e-13,-7.33475693715153e-13,-4.708738804091574e-31,-1.704362103039793e-20,1.8217391398055008e-22,0.0050342955358062755,-0.0002679556286395132,0.0111203918505394,1.3327971206288842e-18,1.588728851225252e-18,-2.022676578040663e-19,-0.7787596616838719,0.05537560967775393,-2.2659355222907604e-08,1.4100549808492225e-24,1.9681568640953785e-23,-3.9224848752950698e-22,-3.611459038541515e-05,-2.26593552228003e-08,0.05537556571126427,3.228904369564291e-23,5.028538048484431e-21,-1.243139646896718e-20,1.2870893645645724e-05,-7.426968115082435e-24,2.933621088764399e-22,0.003356863096130005,4.796823980594209e-15,3.37876277792453e-16,-2.300277819975575e-26,-5.1080102358744834e-23,7.114167664227536e-21,4.796823980593291e-15,0.0008407119561247796,-3.499054343457134e-19,1.0223162079450285e-24,-8.164502468208106e-22,-1.44111257928942e-20,3.3787627779245727e-16,-3.499054343457647e-19,0.0008407119561247843,-1.647813519331954e-24,-3.611459038541515e-05,1.2870893645645724e-05,9.115552177444121e-27,4.567731980333081e-25,-1.2372444261323869e-24,0.033990399737817326
1774036440590648908,37,1774036440559521914,center_camera,base_link_12,-0.39725024093147654,0.5252499363354102,-5.553311723986811e-19,0.0,0.0,0.7776623092315081,0.6286822192496924,0.004060348476517979,9.549009594054257e-18,6.585630030001613e-25,4.8537481269626e-17,-1.9415352166394117e-16,1.446515888756057e-13,9.549009387259104e-18,0.004060348476517986,1.7795929744943186e-26,1.3200318686122173e-17,-5.2801380848517107e-17,-5.731705808557246e-13,-7.527891355080314e-25,-2.58441031222146e-26,0.004872018363291664,5.312986408618082e-13,5.873700686005327e-14,-3.081784424104954e-25,4.853748114020813e-17,1.3200318686140434e-17,5.312986408618082e-13,0.002437008293534791,-2.932121501824395e-15,-1.8509214508032934e-20,-1.9415352379841312e-16,-5.2801380374527825e-17,5.873700686005327e-14,-2.9321214803952475e-15,0.002437008293534627,3.374389016979274e-21,1.4465158866384747e-13,-5.731705817027576e-13,-3.0835867196854156e-25,-1.850921448876152e-20,3.374388701356221e-21,0.0048720183886766235,-0.0009218844987413881,0.009872885024605723,1.1393033938281158e-18,-2.040274430285032e-18,2.4462487335872907e-19,-0.74558003333289,0.05596803127217435,-1.953282230397962e-08,-2.3029962025728663e-24,1.8162210838991827e-22,-7.228091997228204e-22,-3.4747369442351634e-05,-1.9532822303734593e-08,0.05596798873797939,2.3389458003561256e-23,-7.927047754141874e-21,1.724795222639333e-20,1.11726713224991e-05,-2.3159819912582455e-24,2.341945366100659e-23,0.0032486784087742047,3.4933296162811547e-15,4.12951651577947e-16,3.651617279172601e-27,1.8162066494779936e-22,-7.927054521443496e-21,3.4933296162807275e-15,0.0008136662559657508,-3.7711634159368855e-19,-1.1425390222769312e-24,-7.836243093046993e-22,1.9039639063619623e-20,4.1295165157788356e-16,-3.7711634162170654e-19,0.0008136662559657546,2.6685958849422832e-24,-3.474736944235164e-05,1.11726713224991e-05,3.64225140425646e-27,-1.1560881217702447e-24,2.2316074501457302e-24,0.034165510204497124
1774036440690769420,38,1774036440630173206,center_camera,base_link_12,-0.3975000912268771,0.5252499392889477,2.149637932246999e-19,0.0,0.0,0.77766280425889,0.628681606914183,0.0035345639501712794,8.312768316259056e-18,1.4901805489210552e-26,-1.071224327920301e-16,-1.428253964459403e-16,1.5002245199942398e-13,8.312762112404462e-18,0.0035345639501712925,1.9254833161775663e-25,-3.719051468974351e-17,-4.9586224913488204e-17,-4.650884021744457e-13,1.569550444179469e-26,-1.7722436148652872e-25,0.004241076952462283,4.1885334337669606e-13,7.106609466194278e-14,-1.8058264063148868e-25,-1.0712243285967862e-16,-3.719051524771072e-17,4.1885334337669606e-13,0.0021215375570883196,9.622452292177571e-17,-1.1650849703426178e-20,-1.428253942135573e-16,-4.958622434314814e-17,7.106609471488234e-14,9.622453400631904e-17,0.002121537557082944,3.460858537536633e-21,1.5002245199942398e-13,-4.650884021744457e-13,-1.8045769191089172e-25,-1.1650849573376377e-20,3.460858076877877e-21,0.004241076973292601,-0.0013677248836536315,0.009353795323744146,-4.615276108453753e-19,4.0654130458430394e-20,-2.0810079919665004e-18,-0.7203534646534059,0.05682483916855636,-1.7108823437719487e-08,5.92701022497905e-25,-9.545560855177657e-22,-3.7981935416649704e-22,-3.336961950213724e-05,-1.7108823437903627e-08,0.05682479852708415,-9.020077268713219e-24,9.274045848905582e-21,-3.1304621565083472e-21,9.866312343446504e-06,-1.5653241359518318e-21,3.2655055058058186e-22,0.0028280507858941756,2.106403592438952e-15,3.7394582548469897e-16,3.9405340132146e-25,-9.54533336461672e-22,9.274038029692736e-21,2.1064035924388793e-15,0.0007085092409218114,-2.6242669372108557e-19,2.054717330671338e-24,1.1298347942025832e-23,-3.2141710911531036e-21,3.739458254845896e-16,-2.624266937323614e-19,0.0007085092409218136,3.1738527571986247e-24,-3.3369619502137244e-05,9.866312343446505e-06,-3.7353042684437904e-27,2.054723824261861e-24,3.267013741394968e-24,0.03442253630285461
1774036440757452216,39,1774036440714103460,center_camera,base_link_12,-0.3975001809111926,0.5254998498702069,-8.659694173870709e-19,0.0,0.0,0.7754334094569137,0.6314293527371264,0.004198511939437786,1.1738549334254185e-17,-1.9001380903872337e-26,-3.443816957535442e-17,6.88807807748947e-17,2.188385352447299e-13,1.1738549127459032e-17,0.004198511939437804,9.442997788041653e-27,-1.4301686057124588e-17,2.860474794206838e-17,-5.67297637681872e-13,-2.0115635665806842e-26,-7.287126469436283e-27,0.0050378145318090255,5.424850515716985e-13,1.344104505765274e-13,-4.521575829388586e-25,-3.443816850431233e-17,-1.4301686112021514e-17,5.424850517834567e-13,0.002519906211439866,2.3742717817203016e-15,1.3666722215320553e-20,6.888078329949199e-17,2.8604747903820074e-17,1.3441045062946696e-13,2.374271756279247e-15,0.0025199062114461073,-1.3102417798814116e-20,2.188385352447299e-13,-5.672976381053884e-13,-4.521552330784202e-25,1.3666722870612746e-20,-1.310241753927665e-20,0.00503781457006378,-0.001548390281131039,0.00818133962005604,-3.20269059864426e-19,-4.1314657311013193e-19,9.083086605167925e-19,-0.6859451808760217,0.05623436258190953,-1.3560684309929455e-08,-1.0374277906838371e-24,2.549864462375182e-22,2.8237921302454145e-21,-3.144828585016429e-05,-1.3560684310093524e-08,0.05623432476446079,-3.749697514637662e-24,-3.744414670244254e-21,-1.9125789791082232e-20,7.800135740921844e-06,-1.0205224460719167e-21,3.517219251999732e-22,0.0033592090940272527,3.812459355335309e-15,9.44587082247297e-16,1.6164637496197132e-25,-2.6821958962562377e-22,-3.632229313006369e-21,3.812459355335287e-15,0.0008412983036558084,-7.330919457752258e-19,1.6874855194321168e-24,2.82383115731415e-21,-1.9125620266800864e-20,9.44587082247314e-16,-7.330919457333118e-19,0.0008412983036558114,-2.4875424889315553e-24,-3.144828585016429e-05,7.800135740921851e-06,-4.544904855033459e-28,1.6206602476310885e-24,-2.5042140324758828e-24,0.03423914623179414
1774036440824015414,40,1774036440792905331,center_camera,base_link_12,-0.3975001266140012,0.5252499869199106,-1.3358891514761201e-18,0.0,0.0,0.7776624283342787,0.6286820719228702,0.003942092859362595,7.183918036235236e-18,6.638391055907171e-25,6.656453888582099e-17,-9.984871326946332e-17,1.6979636542582453e-13,7.183918139632813e-18,0.003942092859362611,-3.137222072980448e-26,3.0554325582233954e-17,-4.583244090505395e-17,-4.0531163833707785e-13,-7.525752898826749e-25,-4.209720506748523e-27,0.004730111625426391,3.7805002480771686e-13,1.0767164732861236e-13,-2.1806585026904842e-24,6.656453888624397e-17,3.055432560858056e-17,3.7805002459595863e-13,0.002366054923959257,2.9623017705347985e-15,2.92993920619461e-22,-9.984871333443272e-17,-4.583244090505888e-17,1.0767164732861236e-13,2.9623017705356063e-15,0.002366054923954033,-4.374034625473724e-22,1.6979636563758276e-13,-4.0531163876059433e-13,-2.1808526560759022e-24,2.929939203864739e-22,-4.374029839806212e-22,0.00473011164955099,-0.0022707078536646874,0.0074394890659504435,-1.2989719747999067e-18,9.863567116349757e-19,-1.2506418942185779e-18,-0.6545181356390423,0.0568772542015613,-1.1222164523827079e-08,4.2228625937527054e-24,1.619452412260975e-21,-2.5671262770841603e-21,-2.991482012610946e-05,-1.122216452380132e-08,0.05687721878363937,-1.6348415244763743e-23,-7.601996318812809e-21,1.2146845219553075e-20,6.418744702061192e-06,1.6884396585678771e-21,-3.6489104887758813e-22,0.0031540739174380043,2.3177414734512777e-15,6.67281910900861e-16,-3.433586258801355e-25,2.4608199492513945e-21,-7.776065426123935e-21,2.3177414734515167e-15,0.0007900151358425738,-4.2614024100080877e-19,-1.6407311994814987e-24,-2.567126953088881e-21,1.2146841950797715e-20,6.672819109007971e-16,-4.2614024100072957e-19,0.0007900151358425753,2.193344948423934e-24,-2.9914820126109452e-05,6.41874470206119e-06,-5.968950772913292e-27,-1.4688801284112028e-24,2.1933354415887526e-24,0.03442792754265794
1774036440924034565,41,1774036440867437601,center_camera,base_link_12,-0.3977500562346864,0.5252499277082706,-7.335950514026027e-19,0.0,0.0,0.7667423806942294,0.6419549218187718,0.0037286128187459817,6.870654088311018e-18,-2.8253857832209664e-26,5.457179709126253e-26,7.807849600902513e-17,2.008343889531582e-13,6.870653984913441e-18,0.003728612818745998,-2.93208917366622e-26,2.788334634880596e-26,4.760382115066733e-17,-3.6271949418019834e-13,-2.2349924196004606e-27,-1.8048065624237614e-27,0.0044739355918363335,3.40629227069754e-13,1.3806153575014626e-13,-5.486493606475591e-25,1.4225391046503098e-27,1.3009208860206759e-27,3.4062922664623754e-13,0.0022379668487368973,-2.7257283002203073e-15,1.5189327128879441e-24,7.807849595588412e-17,4.7603821115951167e-17,1.3806153585602538e-13,-2.725728305931004e-15,0.0022379668487309636,1.7577322315118533e-21,2.0083438916491643e-13,-3.627194950272313e-13,-5.486493210542331e-25,1.5189327130540053e-24,1.7577317212587593e-21,0.004473935616477992,-0.0026182975529251908,0.006961181028526099,1.018972068769064e-18,5.921471288635918e-20,-3.3310382279111643e-19,-0.6470037015694616,0.057394497105313115,-9.126767803763405e-09,-3.687474148025782e-24,-1.096664655426977e-21,3.61563587514127e-21,-2.8348180659855142e-05,-9.126767803979367e-09,0.05739446424381227,1.2623325979791846e-23,5.454953279649626e-21,-1.250300157232371e-20,5.106496341023547e-06,1.4199985748574375e-21,-1.9735316087975925e-21,0.002983289862994847,1.8882320991338074e-15,7.653363187994928e-16,-6.765086817450919e-25,-1.5860862739395717e-21,7.351340649600085e-21,1.8882320991339817e-15,0.0007473189063193191,-4.166696658321054e-19,3.7879439752506906e-25,3.982655682485602e-21,-1.0790122281526953e-20,7.653363187994032e-16,-4.166696658253682e-19,0.0007473189063193197,-7.104882868424528e-25,-2.8348180659855145e-05,5.106496341023548e-06,1.2706578897730841e-27,-5.9324425838858645e-27,-9.000671434981553e-25,0.034580181171107796
1774036440990766694,42,1774036440951941729,center_camera,base_link_12,-0.39750018230011175,0.5252499093767349,-2.1620042800960443e-19,0.0,0.0,0.7667396036540913,0.6419582386638301,0.004227205652773249,8.511287320573567e-18,7.142261259998459e-25,2.6157337080859744e-17,-7.847031573899178e-17,2.352889842477461e-13,8.511287320573567e-18,0.004227205652773265,1.9630919167175214e-27,1.7266077083731685e-17,-5.179569058075422e-17,-3.9448544003471047e-13,-7.600829303865202e-25,2.7460531026842986e-27,0.005072246979797143,3.7810034258819027e-13,1.9180746470773285e-13,3.381629913542201e-25,2.6157335878325465e-17,1.7266077047414837e-17,3.781003427999485e-13,0.0025371224893703387,-2.6688590192475875e-15,-1.236866258257951e-20,-7.847031566616001e-17,-5.1795691711056083e-17,1.9180746481361197e-13,-2.6688590192467798e-15,0.0025371224893650478,9.950302538883197e-21,2.352889842477461e-13,-3.94485439611194e-13,3.379110572973966e-25,-1.236866271844391e-20,9.950302766755421e-21,0.005072247014879227,-0.003029643280787595,0.005770532696554975,-8.028996434413965e-20,-2.774959709548685e-18,-5.595400582006136e-20,-0.6131555837644289,0.05700740157123339,-6.609223476946697e-09,4.6734996710249816e-24,1.2944272187803602e-21,-5.994777569776387e-21,-2.6467641620828234e-05,-6.609223476897243e-09,0.05700737189526085,-1.2646666907721448e-24,-3.037186353736003e-21,1.4680405068503073e-20,3.3622933765280824e-06,4.631636015063808e-24,-1.3332565551491456e-24,0.003382164090166224,2.693971421324038e-15,1.339337209378561e-15,2.150846155005658e-27,1.112347166823148e-21,-4.0567810439610145e-21,2.6939714213243275e-15,0.0008470372583199141,-7.631493083238036e-19,-1.4022542303917018e-24,-4.975186475294998e-21,1.4498327202126272e-20,1.3393372093787102e-15,-7.631493083238413e-19,0.0008470372583199152,2.2694333959733892e-24,-2.6467641620828234e-05,3.3622933765280815e-06,-1.0715186629949324e-27,-1.233032980732205e-24,2.4138856461979604e-24,0.03446101573689875
1774036441090746989,43,1774036441031116962,center_camera,base_link_12,-0.3975000821402461,0.5252499221274645,6.303967565271813e-19,0.0,0.0,0.7667403736736724,0.6419573189696938,0.003960761039432512,5.68415118074863e-18,-5.0357402882922034e-26,4.444142829900083e-17,1.0677872819793243e-28,2.13395156571506e-13,5.684158521976567e-18,0.003960761039432524,4.183612301752805e-27,3.8194736534368575e-17,2.5694956493021817e-26,-2.677815515985879e-13,2.1996283705065035e-26,2.150430211569606e-26,0.004752513439159107,2.5262952744723084e-13,1.6880627422537225e-13,2.3709030723035995e-30,4.444142732334081e-17,3.8194735500087144e-17,2.526295272354726e-13,0.0023772558361942688,6.570352373282395e-17,-1.3551209740298475e-20,9.290408371746497e-29,-6.2717118104913475e-28,1.6880627422537225e-13,6.570353438479382e-17,0.00237725583618856,-2.556436963604085e-31,2.13395156571506e-13,-2.677815515985879e-13,5.921488102023644e-31,-1.3551210157080407e-20,-2.5799545181956935e-31,0.00475251346332747,-0.0033788649699018304,0.005108453044614738,-1.1743662262141762e-18,7.2061117987588e-19,6.299197426875166e-19,-0.5880965987513975,0.05760643221002167,-4.882493821943152e-09,5.063711286471593e-24,7.080851208340726e-22,2.7351074666573937e-21,-2.488370844475617e-05,-4.882493822121188e-09,0.05760640520092575,-8.773303681601444e-24,-7.893105463579313e-22,-6.513636456972391e-21,2.098141214534498e-06,-2.06544015943444e-21,-1.4050231388987674e-21,0.0031690084632796395,1.6060820671100395e-15,1.0561207754164856e-15,9.408587468224058e-26,5.554698336627918e-22,-1.6443223451196612e-21,1.6060820671100588e-15,0.0007937487948516278,-4.647575199905197e-19,-1.3086912789383029e-24,1.8801572502422767e-21,-6.3609761555762545e-21,1.0561207754166372e-15,-4.64757520003531e-19,0.0007937487948516278,1.9371125906989984e-25,-2.4883708444756166e-05,2.0981412145345007e-06,-1.1356217220205947e-27,-1.1656151240273317e-24,8.828626270183006e-27,0.03463609207197774
1774036441157389059,44,1774036441105182409,center_camera,base_link_12,-0.39725012612383687,0.5252499166671383,-7.354504174787332e-19,0.0,0.0,0.7776611314783035,0.6286836760946515,0.0037052716429220667,4.923431014896635e-18,2.401396399073062e-27,-5.0134149271796877e-17,1.6712634690739428e-17,2.2549032987226412e-13,4.923431014896635e-18,0.003705271642922077,-3.541680024555873e-25,-5.259532610585071e-17,1.7532181049778533e-17,-2.32551577473644e-13,1.9586673669366337e-27,3.9730741856489947e-25,0.004445926180151358,2.2173970271017291e-13,1.7715861454946157e-13,8.964133158628282e-29,-5.0134149237234976e-17,-5.259532610597815e-17,2.2173970249841468e-13,0.0022239621467428014,-2.980393650474661e-15,5.738077473988667e-21,1.6712635796715237e-17,1.7532181049676323e-17,1.7715861454946157e-13,-2.980393650475469e-15,0.0022239621467481717,-1.9127009380562156e-21,2.2549032987226412e-13,-2.3255157768540223e-13,4.360749998125138e-29,5.738077461876092e-21,-1.9127013283827244e-21,0.004445926204422313,-0.0037173910372144026,0.004276893233083432,1.2449966736521852e-19,-2.688207618471846e-19,-1.6221670019952847e-18,-0.547630496866938,0.05811374997881527,-3.4776460473966784e-09,-1.493613155850016e-24,-4.79773565456423e-21,8.521302177264287e-22,-2.333554696713554e-05,-3.4776460474353235e-09,0.058113725576411715,4.419215959321777e-26,7.153390033337718e-21,-1.1367614855443666e-21,1.0044285247091557e-06,8.13499150701661e-24,5.412312512083143e-23,0.00296461692441857,1.2354835375225297e-15,9.91427557113188e-16,1.196666634281399e-26,-4.797734941253498e-21,7.153391710250971e-21,1.235483537522799e-15,0.0007426506884593314,-3.5946392172362244e-19,1.1914655373855567e-24,8.521398193455634e-22,-1.1367077405542922e-21,9.914275571131788e-16,-3.594639217236382e-19,0.0007426506884593318,-3.5106284214871636e-25,-2.333554696713554e-05,1.0044285247091557e-06,6.083098762564779e-28,1.1914649452240631e-24,-4.04665586869914e-25,0.034785410064658594
1774036441224214544,45,1774036441179519892,center_camera,base_link_12,-0.3972500558051475,0.5252499095496932,-1.433650787371737e-18,0.0,0.0,0.7776633285918835,0.6286809583273476,0.003718873379497358,4.487559409748875e-18,1.7187828520651192e-25,-1.1844150923065758e-17,1.1843278246387494e-17,2.5936617825893747e-13,4.487552740605186e-18,0.003718873379497372,3.4666328432233966e-25,-1.7551728861209712e-17,1.75511472135719e-17,-1.9026548389654112e-13,-2.139086819188605e-25,-4.2497112120967135e-25,0.0044622482725719444,1.9997023418778722e-13,2.0873879358490485e-13,-1.8062500329223683e-24,-1.184415092301359e-17,-1.7551728897968134e-17,1.999702340819081e-13,0.002232123127670017,-2.8740288939251353e-15,-1.0197763060650706e-20,1.1843277646860764e-17,1.7551146623876395e-17,2.0873879347902574e-13,-2.874028887845075e-15,0.002232123127675194,1.0197602738018185e-20,2.593661784706957e-13,-1.9026548410829936e-13,-1.8062087843213226e-24,-1.0197763074174454e-20,1.019760272175624e-20,0.004462248300543139,-0.003957655103058095,0.0037119764151412504,1.2787352925658464e-18,9.638492866789497e-20,-1.7297325638213909e-18,-0.5249220517910659,0.05826321926802202,-2.171790099425585e-09,-8.762190756747147e-24,2.1094680012875407e-21,1.786384305517889e-22,-2.1632522675086797e-05,-2.171790099649486e-09,0.05826319769728714,7.443282288009091e-24,-3.1222324101073723e-21,8.967787294404292e-23,-1.1747197830575955e-07,1.6410613451732612e-21,-1.312327828551046e-21,0.0029754982828936447,1.1025776981661432e-15,1.1509151475001302e-15,-5.625622605209376e-25,2.1094699178245622e-21,-3.122232816312425e-21,1.1025776981662485e-15,0.000745370784769151,-3.457493165624923e-19,2.457668412962119e-25,3.764061522879174e-22,1.0125884360318427e-21,1.1509151475002754e-15,-3.457493165700854e-19,0.000745370784769151,-2.404383086606003e-26,-2.1632522675086797e-05,-1.1747197830575945e-07,4.5835769292991595e-27,2.4576777230911557e-25,-2.484079897529772e-25,0.034830004575325535
1774036441324615189,46,1774036441267359734,center_camera,base_link_12,-0.3972500496046163,0.5252498938508412,-3.7370116825420275e-19,0.0,0.0,0.7776630245406569,0.6286813344312662,0.0043939913752974015,5.665709344088125e-18,-2.0275363677534903e-25,-4.507344017652875e-17,4.5071694006061096e-17,3.0093322429656675e-13,5.66570619046204e-18,0.004393991375297416,-2.825152030169582e-26,-8.59815742374187e-17,8.598157347209087e-17,-1.8134488314418252e-13,2.1390034816946977e-25,2.3431836708049457e-26,0.005272389838454631,1.9460696217324223e-13,2.6605222848704544e-13,1.7108881326802034e-25,-4.507344017503502e-17,-8.598157423742657e-17,1.946069620673631e-13,0.0026371939149300422,-5.241383371525487e-15,5.7282702456693545e-22,4.5071694005982586e-17,8.598157463371757e-17,2.660522282752872e-13,-5.241383365470872e-15,0.0026371939149186733,-5.735246032082495e-22,3.0093322472008323e-13,-1.8134488314418252e-13,1.7117762484821674e-25,5.728275718191093e-22,-5.73523615349806e-22,0.005272389876656737,-0.004137462921290456,0.0030435561206234125,1.5621529447913432e-19,-1.5639317581729775e-18,-7.835714896544332e-20,-0.49509514872132426,0.057517180763823374,-6.187533838169961e-10,-1.336481374211107e-24,-5.7550872479867855e-21,5.9332517745909034e-21,-1.9523601832777596e-05,-6.187533839925005e-10,0.05751716271624177,2.352563846906817e-25,4.712130891912813e-21,-4.8639428894225125e-21,-1.7154789213633062e-06,1.3161299468276706e-22,-2.822942400081167e-23,0.003515592660745458,1.52767541169827e-15,2.0187757832869097e-15,-2.891703455721508e-26,-5.641225595091393e-21,5.243512065310784e-21,1.5276754116985051e-15,0.0008803943904666025,-6.031950893151386e-19,2.6654400846086547e-24,5.933169151549641e-21,-4.863925828939774e-21,2.0187757832866142e-15,-6.031950893255225e-19,0.0008803943904666017,-2.579636513714584e-24,-1.95236018327776e-05,-1.715478921363307e-06,-1.9035363480009795e-28,2.572544366655289e-24,-2.5796963711013878e-24,0.03460776810133936
1774036441391019320,47,1774036441345126629,center_camera,base_link_12,-0.3972500282404181,0.5252499182188314,-2.2062896011857134e-19,0.0,0.0,0.777663880043091,0.6286802761947643,0.0038903441336315204,2.4059902624357866e-18,1.058360502834035e-28,-2.6203112334405532e-17,6.520106721347127e-25,2.3980748214014885e-13,2.4059901073394217e-18,0.0038903441336315342,6.197857230079783e-25,-6.737647529132745e-17,2.0647022246769505e-31,-9.615704311539654e-14,1.2736079573018058e-27,-7.10796003700317e-25,0.004668013148794166,1.2098595123282623e-13,2.00267353652168e-13,-1.0500592660825228e-25,-2.6203112349990648e-17,-6.737647628862798e-17,1.2098595133870534e-13,0.002335005723506983,2.7852319440106984e-15,-1.7421125646033555e-21,-3.6100646824673618e-25,2.1773508423142734e-28,2.0026735344040976e-13,2.7852319491393797e-15,0.0023350057235133163,2.075928485941234e-24,2.3980748214014885e-13,-9.615704300951742e-14,-1.0486869542560265e-25,-1.742112972055356e-21,2.075792584356974e-24,0.004668013170517647,-0.00437515804152553,0.002567515476893384,-7.290267904187379e-19,2.6313374647685258e-18,-8.095697438582569e-19,-0.4761822238509299,0.05831723059499057,2.0161387139237939e-10,6.124533654778201e-24,2.4422697795326946e-21,-5.50370904228875e-21,-1.8114109894947044e-05,2.0161387162926613e-10,0.05831721480203729,-4.5807495826971005e-24,-2.5892428218701896e-21,4.5348033537478436e-21,-2.627447313348491e-06,1.628970835736786e-21,-3.7892613067637683e-22,0.0031126749553142203,7.303019052949309e-16,1.2088671516052463e-15,-3.931224625122435e-25,2.4423170896153798e-21,-2.5892539293459355e-21,7.303019052950868e-16,0.0007796655436862149,-2.620251487135595e-19,6.882738459548387e-25,-5.50371947925826e-21,4.53475482566478e-21,1.20886715160534e-15,-2.6202514871942467e-19,0.0007796655436862146,4.6907260412046446e-26,-1.8114109894947044e-05,-2.627447313348491e-06,-8.556297920491716e-28,6.8829657619987055e-25,-4.785661213695395e-27,0.034841002313574954
1774036441457378212,48,1774036441422697306,center_camera,base_link_12,-0.39725002216207805,0.5252499068815693,1.2146886992966967e-18,0.0,0.0,0.7776637076243975,0.6286804894728925,0.0038805331348226724,2.4519134947377465e-18,-9.143139860882861e-26,2.817805841176838e-17,5.6360486058470106e-18,2.7126529223152644e-13,2.451910315262267e-18,0.0038805331348226845,-2.909909570115521e-26,1.0172100893489945e-16,2.03446368711575e-17,-8.602099995279279e-14,9.882375005552127e-26,-1.860066379763544e-27,0.004656239965728244,1.1632711872166737e-13,2.360674915942928e-13,4.1358055201029103e-25,2.817805869234655e-17,1.0172100896996893e-16,1.1632711872166737e-13,0.0023291190217999947,2.725878813654389e-15,-1.1627414611850105e-21,5.6360486058136165e-18,2.0344636934267895e-17,2.360674917001719e-13,2.725878813653783e-15,0.0023291190218001317,1.681701407433823e-21,2.712652920197682e-13,-8.602099984691367e-14,4.136170904413821e-25,-1.1627411483667194e-21,1.6817008827854209e-21,0.004656239993350009,-0.004539303832564872,0.002099922300687002,-2.817435197137882e-19,2.499793517476552e-18,-1.8354413924195513e-18,-0.45570914698000364,0.0584995388143792,9.230834048231387e-10,1.698982698466971e-24,9.430289014058604e-21,1.528738407705174e-21,-1.654657806652898e-05,9.230834052335729e-10,0.058499525457761076,-3.8597522984129176e-25,-5.557109900923543e-21,-8.157550129583533e-22,-3.5714549598074763e-06,1.7843294902045314e-21,-3.823568402772392e-22,0.003104826104894812,6.749558898975169e-16,1.4174363593512497e-15,-4.313965862312866e-25,9.430290775041688e-21,-5.5570942362188095e-21,6.749558898974356e-16,0.0007777029191122668,-2.526188663100407e-19,-1.6884572499329322e-24,2.447918470666548e-21,-1.012715689929905e-21,1.4174363593512083e-15,-2.5261886631006777e-19,0.0007777029191122661,-6.5656578960796175e-25,-1.654657806652898e-05,-3.571454959807476e-06,-4.41383368375936e-28,-1.6136760147066321e-24,-4.0641690707367635e-25,0.03489449428854097
